date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:51	291976/291976	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202023%2015:43:25%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/index2.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/index2.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:51	313908/313908	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202023%2015:43:25%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/index3.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/index3.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:53	234562/234562	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202023%2015:43:24%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/index5.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/index5.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:53	479151/479151	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202023%2015:43:23%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/index6.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/index6.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:54	355127/355127	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202023%2015:43:23%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/index7.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/index7.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:55	160747/160747	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202023%2015:43:23%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/index8.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/index8.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:56	142891/142891	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202023%2015:43:22%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/index9.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/index9.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:56	215269/215269	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202023%2015:43:22%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/index10.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/index10.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:57	220074/220074	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:40%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v1.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v1.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:58	209142/209142	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:44%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v2.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v2.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:52:59	187394/187394	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:15%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v3.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v3.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:00	168285/168285	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:50%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v4.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v4.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:01	161206/161206	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:54%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v5.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v5.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:01	195763/195763	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:57%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v6.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v6.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:02	197957/197957	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:01%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v7.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v7.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:03	180861/180861	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:06%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v8.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-list-v8.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:04	215495/215495	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:23%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v1.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v1.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:04	213544/213544	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:26%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v2.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v2.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:05	212216/212216	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:29%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v3.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v3.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:06	158538/158538	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:33%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v4.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v4.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:07	185609/185609	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:36%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v5.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-v5.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:08	230183/230183	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:16%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-color-switch.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-color-switch.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:09	224219/224219	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:49%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-image-switch.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-image-switch.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:10	215171/215171	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:18%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-countdown.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-countdown.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:10	216399/216399	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:19%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-external-product.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-external-product.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:11	215207/215207	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:20%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-grouped-product.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-grouped-product.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:14	218203/218203	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:13%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-bought-together.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-single-bought-together.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:14	23342/23342	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:02%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:14	23358/23358	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:00%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard-order.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard-order.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:15	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Aug%202023%2009:59:53%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard-wish-list.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard-wish-list.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:15	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Aug%202023%2009:59:53%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard-address.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard-address.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:16	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Aug%202023%2009:59:54%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard-account-details.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-dashboard-account-details.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:16	87032/87032	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:36%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-login.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-login.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:17	93073/93073	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:15%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-cart.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-cart.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:17	94062/94062	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:44%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-checkout.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-checkout.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:18	87815/87815	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:58:08%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-order-received.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-shop-order-received.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:18	98077/98077	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2015:07:21%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-account-details.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-account-details.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:19	94261/94261	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:56:54%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-compare.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-compare.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
10:53:19	86615/86615	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2013:57:09%20GMT	http://rrfonline.unlockdesizn.com/alitufan/zeomart/page-order-tracking.html	C:/Users/TALENT%20BROWN/Desktop/fashionagumultivendor/fashtemp2/rrfonline.unlockdesizn.com/alitufan/zeomart/page-order-tracking.html	(from http://rrfonline.unlockdesizn.com/alitufan/zeomart/index4.html)
